time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:24:35,22.58,975.4,1511.0,322.8,162.0
2022-01-09/12:24:37,22.58,975.4,1511.0,322.8,162.0
2022-01-09/12:24:38,22.58,975.4,1511.0,322.8,162.0
2022-01-09/12:24:39,22.58,975.4,1511.0,322.8,161.9
2022-01-09/12:24:40,22.58,975.4,1511.0,322.8,161.6
2022-01-09/12:24:41,22.58,975.4,1511.0,332.976,161.2
2022-01-09/12:24:42,22.58,975.4,1511.0,332.976,161.1
2022-01-09/12:24:44,22.58,975.4,1511.0,332.976,161.1
2022-01-09/12:24:45,22.58,975.4,1511.0,332.976,161.1
2022-01-09/12:24:46,22.58,975.4,1511.0,332.976,160.2
2022-01-09/12:24:47,22.58,975.4,1511.0,334.992,162.2
2022-01-09/12:24:48,22.58,975.4,1511.0,334.992,160.8
2022-01-09/12:24:49,22.58,975.4,1511.0,334.992,161.1
