time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:53:26,23.43,975.7999,1889.0,20.424,103.0
2022-01-09/12:53:27,23.43,975.7999,1889.0,20.424,120.2
2022-01-09/12:53:28,23.43,975.7999,1889.0,20.424,118.1
2022-01-09/12:53:29,23.43,975.7999,1889.0,20.424,111.1
2022-01-09/12:53:31,23.43,975.7999,1889.0,20.544,82.3
2022-01-09/12:53:32,23.43,975.7999,1889.0,20.544,65.6
2022-01-09/12:53:33,23.43,975.7999,1889.0,20.544,57.10001
2022-01-09/12:53:34,23.43,975.7999,1889.0,20.544,119.4
2022-01-09/12:53:35,23.43,975.7999,1889.0,20.544,73.6
2022-01-09/12:53:37,23.42,975.7999,1891.0,21.792,92.80001
2022-01-09/12:53:38,23.42,975.7999,1891.0,21.792,96.1
2022-01-09/12:53:39,23.42,975.7999,1891.0,21.792,113.8
2022-01-09/12:53:40,23.42,975.7999,1891.0,21.792,82.2
2022-01-09/12:53:41,23.42,975.7999,1891.0,21.792,63.7
2022-01-09/12:53:42,23.42,975.7999,1891.0,23.712,111.3
2022-01-09/12:53:44,23.42,975.7999,1891.0,23.712,138.8
2022-01-09/12:53:45,23.42,975.7999,1891.0,23.712,127.1
2022-01-09/12:53:46,23.42,975.7999,1891.0,23.712,125.5
2022-01-09/12:53:47,23.42,975.7999,1891.0,23.712,111.1
2022-01-09/12:53:48,23.42,975.7999,1891.0,24.408,120.2
2022-01-09/12:53:49,23.42,975.7999,1891.0,24.408,123.5
2022-01-09/12:53:51,23.42,975.7999,1891.0,24.408,124.2
2022-01-09/12:53:52,23.42,975.7999,1891.0,24.408,124.0
2022-01-09/12:53:53,23.42,975.7999,1891.0,24.408,122.4
2022-01-09/12:53:54,23.43,975.7999,1896.0,21.36,123.5
2022-01-09/12:53:55,23.43,975.7999,1896.0,21.36,125.0
2022-01-09/12:53:57,23.43,975.7999,1896.0,21.36,134.9
2022-01-09/12:53:58,23.43,975.7999,1896.0,21.36,129.3
2022-01-09/12:53:59,23.43,975.7999,1896.0,21.36,128.8
2022-01-09/12:54:00,23.43,975.7999,1896.0,21.48,128.7
2022-01-09/12:54:01,23.43,975.7999,1896.0,21.48,124.4
2022-01-09/12:54:02,23.43,975.7999,1896.0,21.48,125.2
2022-01-09/12:54:04,23.43,975.7999,1896.0,21.48,140.6
2022-01-09/12:54:05,23.43,975.7999,1896.0,21.48,132.3
2022-01-09/12:54:06,23.35,975.9,1890.0,21.744,131.0
2022-01-09/12:54:07,23.35,975.9,1890.0,21.744,131.4
2022-01-09/12:54:08,23.35,975.9,1890.0,21.744,131.7
2022-01-09/12:54:09,23.35,975.9,1890.0,21.744,131.5
2022-01-09/12:54:11,23.35,975.9,1890.0,21.744,131.4
2022-01-09/12:54:12,23.35,975.9,1890.0,20.112,130.8
2022-01-09/12:54:13,23.35,975.9,1890.0,20.112,130.5
2022-01-09/12:54:14,23.35,975.9,1890.0,20.112,130.2
2022-01-09/12:54:15,23.35,975.9,1890.0,20.112,129.6
2022-01-09/12:54:17,23.35,975.9,1890.0,20.112,129.6
2022-01-09/12:54:18,23.35,975.9,1890.0,22.824,128.5
2022-01-09/12:54:19,23.35,975.9,1890.0,22.824,126.1
2022-01-09/12:54:20,23.35,975.9,1890.0,22.824,127.0
2022-01-09/12:54:21,23.35,975.9,1890.0,22.824,128.7
2022-01-09/12:54:22,23.35,975.9,1890.0,22.824,128.7
2022-01-09/12:54:24,23.26,975.9,1862.0,30.888,128.3
2022-01-09/12:54:25,23.26,975.9,1862.0,30.888,127.8
2022-01-09/12:54:26,23.26,975.9,1862.0,30.888,127.8
2022-01-09/12:54:27,23.26,975.9,1862.0,30.888,122.8
2022-01-09/12:54:28,23.26,975.9,1862.0,30.888,116.7
2022-01-09/12:54:29,23.26,975.9,1862.0,21.576,119.6
2022-01-09/12:54:31,23.26,975.9,1862.0,21.576,130.2
2022-01-09/12:54:32,23.26,975.9,1862.0,21.576,131.9
2022-01-09/12:54:33,23.26,975.9,1862.0,21.576,131.4
2022-01-09/12:54:34,23.26,975.9,1862.0,21.576,131.4
2022-01-09/12:54:35,23.12,975.7999,1820.0,21.024,130.5
2022-01-09/12:54:37,23.12,975.7999,1820.0,21.024,129.8
2022-01-09/12:54:38,23.12,975.7999,1820.0,21.024,129.7
2022-01-09/12:54:39,23.12,975.7999,1820.0,21.024,129.6
2022-01-09/12:54:40,23.12,975.7999,1820.0,21.024,129.6
2022-01-09/12:54:41,23.12,975.7999,1820.0,21.528,128.8
2022-01-09/12:54:42,23.12,975.7999,1820.0,21.528,128.9
2022-01-09/12:54:44,23.12,975.7999,1820.0,21.528,129.0
2022-01-09/12:54:45,23.12,975.7999,1820.0,21.528,128.7
2022-01-09/12:54:46,23.12,975.7999,1820.0,21.528,128.7
2022-01-09/12:54:47,23.12,975.7999,1820.0,20.76,128.7
2022-01-09/12:54:48,23.12,975.7999,1820.0,20.76,128.0
2022-01-09/12:54:49,23.12,975.7999,1820.0,20.76,127.8
2022-01-09/12:54:51,23.12,975.7999,1820.0,20.76,127.6
2022-01-09/12:54:52,23.12,975.7999,1820.0,20.76,126.7
2022-01-09/12:54:53,22.95,975.9,1748.0,22.512,126.9
2022-01-09/12:54:54,22.95,975.9,1748.0,22.512,126.9
2022-01-09/12:54:55,22.95,975.9,1748.0,22.512,126.9
2022-01-09/12:54:57,22.95,975.9,1748.0,22.512,126.9
2022-01-09/12:54:58,22.95,975.9,1748.0,22.512,126.6
2022-01-09/12:54:59,22.95,975.9,1748.0,23.112,124.9
2022-01-09/12:55:00,22.95,975.9,1748.0,23.112,120.9
2022-01-09/12:55:01,22.95,975.9,1748.0,23.112,123.3
2022-01-09/12:55:02,22.95,975.9,1748.0,23.112,123.3
2022-01-09/12:55:04,22.95,975.9,1748.0,23.112,123.3
2022-01-09/12:55:05,22.81,975.9,1664.0,22.536,123.3
2022-01-09/12:55:06,22.81,975.9,1664.0,22.536,122.6
2022-01-09/12:55:07,22.81,975.9,1664.0,22.536,122.4
2022-01-09/12:55:08,22.81,975.9,1664.0,22.536,122.5
2022-01-09/12:55:09,22.81,975.9,1664.0,22.536,121.9
2022-01-09/12:55:11,22.81,975.9,1664.0,22.032,122.1
2022-01-09/12:55:12,22.81,975.9,1664.0,22.032,121.6
2022-01-09/12:55:13,22.81,975.9,1664.0,22.032,121.5
2022-01-09/12:55:14,22.81,975.9,1664.0,22.032,121.5
2022-01-09/12:55:15,22.81,975.9,1664.0,22.032,121.4
2022-01-09/12:55:17,22.81,975.9,1664.0,22.224,121.5
2022-01-09/12:55:18,22.81,975.9,1664.0,22.224,121.3
2022-01-09/12:55:19,22.81,975.9,1664.0,22.224,120.7
2022-01-09/12:55:20,22.81,975.9,1664.0,22.224,120.6
2022-01-09/12:55:21,22.81,975.9,1664.0,22.224,120.6
2022-01-09/12:55:22,22.68,975.7999,1591.0,21.72,119.8
2022-01-09/12:55:24,22.68,975.7999,1591.0,21.72,122.0
2022-01-09/12:55:25,22.68,975.7999,1591.0,21.72,121.3
2022-01-09/12:55:26,22.68,975.7999,1591.0,21.72,121.5
2022-01-09/12:55:27,22.68,975.7999,1591.0,21.72,120.8
2022-01-09/12:55:28,22.68,975.7999,1591.0,22.44,120.7
2022-01-09/12:55:29,22.68,975.7999,1591.0,22.44,120.6
2022-01-09/12:55:31,22.68,975.7999,1591.0,22.44,118.9
2022-01-09/12:55:32,22.68,975.7999,1591.0,22.44,113.8
2022-01-09/12:55:33,22.68,975.7999,1591.0,22.44,117.0
2022-01-09/12:55:34,22.68,975.7999,1591.0,22.2,120.1
2022-01-09/12:55:35,22.68,975.7999,1591.0,22.2,114.8
2022-01-09/12:55:37,22.68,975.7999,1591.0,22.2,115.2
2022-01-09/12:55:38,22.68,975.7999,1591.0,22.2,115.2
2022-01-09/12:55:39,22.68,975.7999,1591.0,22.2,115.2
2022-01-09/12:55:40,22.56,975.9,1513.0,22.872,115.2
2022-01-09/12:55:41,22.56,975.9,1513.0,22.872,115.2
2022-01-09/12:55:42,22.56,975.9,1513.0,22.872,115.2
2022-01-09/12:55:44,22.56,975.9,1513.0,22.872,115.2
2022-01-09/12:55:45,22.56,975.9,1513.0,22.872,115.2
2022-01-09/12:55:46,22.56,975.9,1513.0,24.048,115.2
2022-01-09/12:55:47,22.56,975.9,1513.0,24.048,115.2
2022-01-09/12:55:48,22.56,975.9,1513.0,24.048,115.2
2022-01-09/12:55:49,22.56,975.9,1513.0,24.048,115.2
2022-01-09/12:55:51,22.56,975.9,1513.0,24.048,115.2
2022-01-09/12:55:52,22.29,975.9,1432.0,22.8,115.2
2022-01-09/12:55:53,22.29,975.9,1432.0,22.8,115.2
2022-01-09/12:55:54,22.29,975.9,1432.0,22.8,115.2
2022-01-09/12:55:55,22.29,975.9,1432.0,22.8,115.2
2022-01-09/12:55:56,22.29,975.9,1432.0,22.8,115.2
2022-01-09/12:55:58,22.29,975.9,1432.0,21.36,114.6
2022-01-09/12:55:59,22.29,975.9,1432.0,21.36,110.0
2022-01-09/12:56:00,22.29,975.9,1432.0,21.36,111.0
2022-01-09/12:56:01,22.29,975.9,1432.0,21.36,110.0
2022-01-09/12:56:02,22.29,975.9,1432.0,21.36,109.8
2022-01-09/12:56:04,22.29,975.9,1432.0,20.328,110.3
2022-01-09/12:56:05,22.29,975.9,1432.0,20.328,110.7
2022-01-09/12:56:06,22.29,975.9,1432.0,20.328,110.7
2022-01-09/12:56:07,22.29,975.9,1432.0,20.328,110.8
2022-01-09/12:56:08,22.29,975.9,1432.0,20.328,111.6
2022-01-09/12:56:09,22.15,975.9,1356.0,21.696,115.9
2022-01-09/12:56:11,22.15,975.9,1356.0,21.696,119.3
2022-01-09/12:56:12,22.15,975.9,1356.0,21.696,119.7
2022-01-09/12:56:13,22.15,975.9,1356.0,21.696,119.7
2022-01-09/12:56:14,22.15,975.9,1356.0,21.696,119.7
2022-01-09/12:56:15,22.15,975.9,1356.0,21.384,119.7
2022-01-09/12:56:17,22.15,975.9,1356.0,21.384,119.7
2022-01-09/12:56:18,22.15,975.9,1356.0,21.384,119.6
2022-01-09/12:56:19,22.15,975.9,1356.0,21.384,110.8
2022-01-09/12:56:20,22.15,975.9,1356.0,21.384,108.2
2022-01-09/12:56:21,22.08,975.9,1296.0,19.344,107.0
2022-01-09/12:56:22,22.08,975.9,1296.0,19.344,109.1
2022-01-09/12:56:24,22.08,975.9,1296.0,19.344,108.9
2022-01-09/12:56:25,22.08,975.9,1296.0,19.344,108.9
2022-01-09/12:56:26,22.08,975.9,1296.0,19.344,108.9
2022-01-09/12:56:27,22.08,975.9,1296.0,21.552,108.9
2022-01-09/12:56:28,22.08,975.9,1296.0,21.552,108.8
2022-01-09/12:56:29,22.08,975.9,1296.0,21.552,108.9
2022-01-09/12:56:31,22.08,975.9,1296.0,21.552,108.9
2022-01-09/12:56:32,22.08,975.9,1296.0,21.552,109.0
2022-01-09/12:56:33,22.08,975.9,1296.0,20.592,121.0
2022-01-09/12:56:34,22.08,975.9,1296.0,20.592,119.3
2022-01-09/12:56:35,22.08,975.9,1296.0,20.592,115.3
2022-01-09/12:56:37,22.08,975.9,1296.0,20.592,115.2
2022-01-09/12:56:38,22.08,975.9,1296.0,20.592,115.2
2022-01-09/12:56:39,22.0,975.9,1242.0,21.456,115.2
2022-01-09/12:56:40,22.0,975.9,1242.0,21.456,115.2
2022-01-09/12:56:41,22.0,975.9,1242.0,21.456,115.2
2022-01-09/12:56:42,22.0,975.9,1242.0,21.456,115.2
2022-01-09/12:56:44,22.0,975.9,1242.0,21.456,115.2
2022-01-09/12:56:45,22.0,975.9,1242.0,21.888,115.2
2022-01-09/12:56:46,22.0,975.9,1242.0,21.888,115.2
2022-01-09/12:56:47,22.0,975.9,1242.0,21.888,115.5
2022-01-09/12:56:48,22.0,975.9,1242.0,21.888,118.4
2022-01-09/12:56:49,22.0,975.9,1242.0,21.888,116.4
2022-01-09/12:56:51,21.91,975.9,1192.0,20.544,116.1
2022-01-09/12:56:52,21.91,975.9,1192.0,20.544,112.9
2022-01-09/12:56:53,21.91,975.9,1192.0,20.544,111.6
2022-01-09/12:56:54,21.91,975.9,1192.0,20.544,111.6
2022-01-09/12:56:55,21.91,975.9,1192.0,20.544,113.4
2022-01-09/12:56:57,21.91,975.9,1192.0,22.824,116.1
2022-01-09/12:56:58,21.91,975.9,1192.0,22.824,87.6
2022-01-09/12:56:59,21.91,975.9,1192.0,22.824,93.3
2022-01-09/12:57:00,21.91,975.9,1192.0,22.824,104.6
2022-01-09/12:57:01,21.91,975.9,1192.0,22.824,106.6
2022-01-09/12:57:02,21.91,975.9,1192.0,21.192,104.4
2022-01-09/12:57:04,21.91,975.9,1192.0,21.192,106.1
2022-01-09/12:57:05,21.91,975.9,1192.0,21.192,101.9
2022-01-09/12:57:06,21.91,975.9,1192.0,21.192,100.3
2022-01-09/12:57:07,21.91,975.9,1192.0,21.192,101.9
2022-01-09/12:57:08,21.77,975.7999,1130.0,21.888,101.7
2022-01-09/12:57:09,21.77,975.7999,1130.0,21.888,101.7
2022-01-09/12:57:11,21.77,975.7999,1130.0,21.888,99.99999
2022-01-09/12:57:12,21.77,975.7999,1130.0,21.888,92.3
2022-01-09/12:57:13,21.77,975.7999,1130.0,21.888,90.29999
2022-01-09/12:57:14,21.77,975.7999,1130.0,20.952,100.2
2022-01-09/12:57:15,21.77,975.7999,1130.0,20.952,108.5
2022-01-09/12:57:17,21.77,975.7999,1130.0,20.952,108.2
2022-01-09/12:57:18,21.77,975.7999,1130.0,20.952,108.8
2022-01-09/12:57:19,21.77,975.7999,1130.0,20.952,108.9
2022-01-09/12:57:20,21.54,975.9,1079.0,20.808,108.9
2022-01-09/12:57:21,21.54,975.9,1079.0,20.808,108.9
2022-01-09/12:57:22,21.54,975.9,1079.0,20.808,108.9
2022-01-09/12:57:24,21.54,975.9,1079.0,20.808,108.9
2022-01-09/12:57:25,21.54,975.9,1079.0,20.808,108.5
2022-01-09/12:57:26,21.54,975.9,1079.0,22.056,105.7
2022-01-09/12:57:27,21.54,975.9,1079.0,22.056,104.3
2022-01-09/12:57:28,21.54,975.9,1079.0,22.056,104.6
2022-01-09/12:57:30,21.54,975.9,1079.0,22.056,106.5
2022-01-09/12:57:31,21.54,975.9,1079.0,22.056,108.6
2022-01-09/12:57:32,21.54,975.9,1079.0,21.696,106.5
2022-01-09/12:57:33,21.54,975.9,1079.0,21.696,97.30001
2022-01-09/12:57:34,21.54,975.9,1079.0,21.696,100.5
2022-01-09/12:57:35,21.54,975.9,1079.0,21.696,99.89999
2022-01-09/12:57:37,21.54,975.9,1079.0,21.696,103.4
2022-01-09/12:57:38,21.35,975.9,1024.0,21.192,105.9
2022-01-09/12:57:39,21.35,975.9,1024.0,21.192,106.6
2022-01-09/12:57:40,21.35,975.9,1024.0,21.192,106.2
2022-01-09/12:57:41,21.35,975.9,1024.0,21.192,106.2
2022-01-09/12:57:42,21.35,975.9,1024.0,21.192,106.2
2022-01-09/12:57:44,21.35,975.9,1024.0,20.64,100.3
2022-01-09/12:57:45,21.35,975.9,1024.0,20.64,99.00001
2022-01-09/12:57:46,21.35,975.9,1024.0,20.64,98.1
2022-01-09/12:57:47,21.35,975.9,1024.0,20.64,96.5
2022-01-09/12:57:48,21.35,975.9,1024.0,20.64,95.2
2022-01-09/12:57:50,21.18,975.9,972.0,22.752,93.70002
2022-01-09/12:57:51,21.18,975.9,972.0,22.752,93.2
2022-01-09/12:57:52,21.18,975.9,972.0,22.752,93.09999
2022-01-09/12:57:53,21.18,975.9,972.0,22.752,93.9
2022-01-09/12:57:54,21.18,975.9,972.0,22.752,94.69999
2022-01-09/12:57:55,21.18,975.9,972.0,20.304,94.90001
2022-01-09/12:57:57,21.18,975.9,972.0,20.304,94.1
2022-01-09/12:57:58,21.18,975.9,972.0,20.304,94.6
2022-01-09/12:57:59,21.18,975.9,972.0,20.304,94.6
2022-01-09/12:58:00,21.18,975.9,972.0,20.304,95.09999
2022-01-09/12:58:01,21.18,975.9,972.0,21.624,95.39999
2022-01-09/12:58:03,21.18,975.9,972.0,21.624,93.7
2022-01-09/12:58:04,21.18,975.9,972.0,21.624,98.6
2022-01-09/12:58:05,21.18,975.9,972.0,21.624,96.70001
2022-01-09/12:58:06,21.18,975.9,972.0,21.624,97.0
2022-01-09/12:58:07,21.06,975.9,923.0,21.6,97.2
2022-01-09/12:58:08,21.06,975.9,923.0,21.6,97.5
2022-01-09/12:58:10,21.06,975.9,923.0,21.6,97.40001
2022-01-09/12:58:11,21.06,975.9,923.0,21.6,97.40001
2022-01-09/12:58:12,21.06,975.9,923.0,21.6,97.2
2022-01-09/12:58:13,21.06,975.9,923.0,21.384,96.40001
2022-01-09/12:58:14,21.06,975.9,923.0,21.384,96.70001
2022-01-09/12:58:15,21.06,975.9,923.0,21.384,97.2
2022-01-09/12:58:17,21.06,975.9,923.0,21.384,97.9
2022-01-09/12:58:18,21.06,975.9,923.0,21.384,100.3
2022-01-09/12:58:19,21.06,975.9,923.0,22.296,101.1
2022-01-09/12:58:20,21.06,975.9,923.0,22.296,101.5
2022-01-09/12:58:21,21.06,975.9,923.0,22.296,102.6
2022-01-09/12:58:23,21.06,975.9,923.0,22.296,102.5
2022-01-09/12:58:24,21.06,975.9,923.0,22.296,102.5
2022-01-09/12:58:25,21.1,976.0,897.0,21.744,102.8
2022-01-09/12:58:26,21.1,976.0,897.0,21.744,104.1
2022-01-09/12:58:27,21.1,976.0,897.0,21.744,104.1
2022-01-09/12:58:28,21.1,976.0,897.0,21.744,104.7
2022-01-09/12:58:30,21.1,976.0,897.0,21.744,104.3
2022-01-09/12:58:31,21.1,976.0,897.0,22.344,102.7
2022-01-09/12:58:32,21.1,976.0,897.0,22.344,102.6
2022-01-09/12:58:33,21.1,976.0,897.0,22.344,102.6
2022-01-09/12:58:34,21.1,976.0,897.0,22.344,102.6
2022-01-09/12:58:35,21.1,976.0,897.0,22.344,100.1
2022-01-09/12:58:37,21.02,975.9,868.0,20.928,98.50001
2022-01-09/12:58:38,21.02,975.9,868.0,20.928,99.00001
2022-01-09/12:58:39,21.02,975.9,868.0,20.928,103.8
2022-01-09/12:58:40,21.02,975.9,868.0,20.928,109.2
2022-01-09/12:58:41,21.02,975.9,868.0,20.928,109.6
2022-01-09/12:58:43,21.02,975.9,868.0,21.552,113.5
2022-01-09/12:58:44,21.02,975.9,868.0,21.552,111.6
2022-01-09/12:58:45,21.02,975.9,868.0,21.552,111.6
2022-01-09/12:58:46,21.02,975.9,868.0,21.552,111.4
2022-01-09/12:58:47,21.02,975.9,868.0,21.552,110.7
2022-01-09/12:58:48,21.02,975.9,868.0,22.56,110.7
2022-01-09/12:58:50,21.02,975.9,868.0,22.56,111.1
2022-01-09/12:58:51,21.02,975.9,868.0,22.56,114.7
2022-01-09/12:58:52,21.02,975.9,868.0,22.56,110.0
2022-01-09/12:58:53,21.02,975.9,868.0,22.56,107.3
2022-01-09/12:58:54,20.89,975.9,836.0,23.904,107.1
2022-01-09/12:58:56,20.89,975.9,836.0,23.904,110.7
2022-01-09/12:58:57,20.89,975.9,836.0,23.904,110.2
2022-01-09/12:58:58,20.89,975.9,836.0,23.904,107.7
2022-01-09/12:58:59,20.89,975.9,836.0,23.904,106.8
2022-01-09/12:59:00,20.89,975.9,836.0,27.384,106.2
2022-01-09/12:59:01,20.89,975.9,836.0,27.384,104.8
2022-01-09/12:59:03,20.89,975.9,836.0,27.384,104.0
2022-01-09/12:59:04,20.89,975.9,836.0,27.384,104.4
2022-01-09/12:59:05,20.89,975.9,836.0,27.384,104.7
2022-01-09/12:59:06,20.85,975.9,815.0,22.392,105.1
2022-01-09/12:59:07,20.85,975.9,815.0,22.392,103.4
2022-01-09/12:59:09,20.85,975.9,815.0,22.392,100.6
2022-01-09/12:59:10,20.85,975.9,815.0,22.392,95.90001
2022-01-09/12:59:11,20.85,975.9,815.0,22.392,108.5
2022-01-09/12:59:12,20.85,975.9,815.0,23.376,120.0
2022-01-09/12:59:13,20.85,975.9,815.0,23.376,121.8
2022-01-09/12:59:14,20.85,975.9,815.0,23.376,124.4
2022-01-09/12:59:16,20.85,975.9,815.0,23.376,94.7
2022-01-09/12:59:17,20.85,975.9,815.0,23.376,87.5
2022-01-09/12:59:18,20.85,975.9,815.0,29.376,125.1
2022-01-09/12:59:19,20.85,975.9,815.0,29.376,102.4
2022-01-09/12:59:20,20.85,975.9,815.0,29.376,67.7
2022-01-09/12:59:21,20.85,975.9,815.0,29.376,84.00001
2022-01-09/12:59:23,20.85,975.9,815.0,29.376,87.50001
2022-01-09/12:59:24,20.88,975.9,793.0,29.208,87.8
2022-01-09/12:59:25,20.88,975.9,793.0,29.208,75.5
2022-01-09/12:59:26,20.88,975.9,793.0,29.208,67.8
2022-01-09/12:59:27,20.88,975.9,793.0,29.208,85.30001
2022-01-09/12:59:29,20.88,975.9,793.0,29.208,72.1
2022-01-09/12:59:30,20.88,975.9,793.0,21.6,79.60001
2022-01-09/12:59:31,20.88,975.9,793.0,21.6,80.10001
2022-01-09/12:59:32,20.88,975.9,793.0,21.6,80.5
2022-01-09/12:59:33,20.88,975.9,793.0,21.6,81.0
2022-01-09/12:59:34,20.88,975.9,793.0,21.6,87.9
2022-01-09/12:59:36,20.91,975.9,776.0,20.472,105.8
2022-01-09/12:59:37,20.91,975.9,776.0,20.472,104.8
2022-01-09/12:59:38,20.91,975.9,776.0,20.472,104.0
2022-01-09/12:59:39,20.91,975.9,776.0,20.472,104.0
2022-01-09/12:59:40,20.91,975.9,776.0,20.472,105.5
2022-01-09/12:59:41,20.91,975.9,776.0,20.808,106.7
2022-01-09/12:59:43,20.91,975.9,776.0,20.808,106.2
2022-01-09/12:59:44,20.91,975.9,776.0,20.808,106.2
2022-01-09/12:59:45,20.91,975.9,776.0,20.808,106.2
2022-01-09/12:59:46,20.91,975.9,776.0,20.808,105.3
2022-01-09/12:59:47,20.91,975.9,776.0,25.392,105.1
2022-01-09/12:59:49,20.91,975.9,776.0,25.392,103.1
2022-01-09/12:59:50,20.91,975.9,776.0,25.392,106.2
2022-01-09/12:59:51,20.91,975.9,776.0,25.392,106.6
2022-01-09/12:59:52,20.91,975.9,776.0,25.392,104.1
2022-01-09/12:59:53,20.98,975.9,773.0,21.84,96.9
2022-01-09/12:59:54,20.98,975.9,773.0,21.84,97.8
2022-01-09/12:59:56,20.98,975.9,773.0,21.84,98.4
2022-01-09/12:59:57,20.98,975.9,773.0,21.84,101.1
2022-01-09/12:59:58,20.98,975.9,773.0,21.84,101.9
2022-01-09/12:59:59,20.98,975.9,773.0,20.832,103.2
2022-01-09/13:00:00,20.98,975.9,773.0,20.832,103.4
2022-01-09/13:00:02,20.98,975.9,773.0,20.832,103.5
2022-01-09/13:00:03,20.98,975.9,773.0,20.832,103.4
2022-01-09/13:00:04,20.98,975.9,773.0,20.832,103.4
2022-01-09/13:00:05,21.04,975.9,779.0,27.336,103.4
2022-01-09/13:00:06,21.04,975.9,779.0,27.336,103.5
2022-01-09/13:00:07,21.04,975.9,779.0,27.336,103.5
2022-01-09/13:00:09,21.04,975.9,779.0,27.336,103.5
2022-01-09/13:00:10,21.04,975.9,779.0,27.336,103.5
2022-01-09/13:00:11,21.04,975.9,779.0,20.592,103.5
2022-01-09/13:00:12,21.04,975.9,779.0,20.592,103.5
2022-01-09/13:00:13,21.04,975.9,779.0,20.592,103.5
2022-01-09/13:00:14,21.04,975.9,779.0,20.592,103.5
2022-01-09/13:00:16,21.04,975.9,779.0,20.592,103.5
