time,tempce,luftfeucht,co2,laut,hell
2022-01-09/12:01:01,20.7,975.0999,1290.0,328.128,165.6
2022-01-09/12:01:03,20.7,975.0999,1290.0,328.128,165.7
2022-01-09/12:01:04,20.7,975.0999,1290.0,321.624,165.6
2022-01-09/12:01:05,20.7,975.0999,1290.0,321.624,165.6
2022-01-09/12:01:06,20.7,975.0999,1290.0,321.624,165.6
2022-01-09/12:01:07,20.7,975.0999,1290.0,321.624,165.6
2022-01-09/12:01:09,20.7,975.0999,1290.0,321.624,165.6
2022-01-09/12:01:10,20.75,975.0999,1290.0,325.68,165.6
2022-01-09/12:01:11,20.75,975.0999,1290.0,325.68,164.3
2022-01-09/12:01:12,20.75,975.0999,1290.0,325.68,164.5
2022-01-09/12:01:13,20.75,975.0999,1290.0,325.68,164.7
2022-01-09/12:01:14,20.75,975.0999,1290.0,325.68,164.7
2022-01-09/12:01:16,20.75,975.0999,1290.0,321.072,164.7
2022-01-09/12:01:17,20.75,975.0999,1290.0,321.072,164.7
2022-01-09/12:01:18,20.75,975.0999,1290.0,321.072,164.7
2022-01-09/12:01:19,20.75,975.0999,1290.0,321.072,165.0
2022-01-09/12:01:20,20.75,975.0999,1290.0,321.072,165.3
2022-01-09/12:01:21,20.79,975.0999,1279.0,322.008,165.5
2022-01-09/12:01:23,20.79,975.0999,1279.0,322.008,165.6
2022-01-09/12:01:24,20.79,975.0999,1279.0,322.008,165.6
2022-01-09/12:01:25,20.79,975.0999,1279.0,322.008,166.3
2022-01-09/12:01:26,20.79,975.0999,1279.0,322.008,166.2
2022-01-09/12:01:27,20.79,975.0999,1279.0,323.232,165.6
2022-01-09/12:01:29,20.79,975.0999,1279.0,323.232,165.6
