time,tempce,luftdruck,co2,laut,hell
2022-10-06/11:56:09,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:10,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:11,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:12,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:13,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:14,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:15,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:16,21.2,1017.0,966.0,62.0,27.5
2022-10-06/11:56:17,21.2,1017.0,966.0,61.0,27.5
2022-10-06/11:56:18,21.2,1017.0,966.0,61.0,27.5
2022-10-06/11:56:20,21.2,1017.0,966.0,63.0,27.5
2022-10-06/11:56:21,21.2,1017.0,966.0,63.0,27.5
2022-10-06/11:56:22,21.3,1017.0,966.0,51.0,27.5
2022-10-06/11:56:23,21.3,1017.0,966.0,51.0,27.5
2022-10-06/11:56:24,21.3,1017.0,966.0,62.0,27.5
2022-10-06/11:56:25,21.3,1017.0,966.0,62.0,27.5
2022-10-06/11:56:26,21.3,1017.0,966.0,62.0,27.8
2022-10-06/11:56:27,21.3,1017.0,966.0,62.0,27.9
2022-10-06/11:56:28,21.3,1017.0,966.0,61.0,27.5
2022-10-06/11:56:29,21.3,1017.0,966.0,61.0,27.5
2022-10-06/11:56:30,21.3,1017.0,966.0,62.0,27.6
2022-10-06/11:56:32,21.3,1017.0,966.0,62.0,27.8
2022-10-06/11:56:33,21.3,1017.0,966.0,61.0,27.7
2022-10-06/11:56:34,21.3,1017.0,966.0,61.0,27.5
2022-10-06/11:56:35,21.3,1017.0,966.0,58.0,27.9
2022-10-06/11:56:36,21.3,1017.0,966.0,58.0,28.0
2022-10-06/11:56:37,21.3,1017.0,964.0,52.0,28.2
2022-10-06/11:56:38,21.3,1017.0,964.0,52.0,28.3
2022-10-06/11:56:39,21.3,1017.0,964.0,62.0,27.9
2022-10-06/11:56:40,21.3,1017.0,964.0,62.0,28.0
2022-10-06/11:56:41,21.3,1017.0,964.0,63.0,27.9
2022-10-06/11:56:42,21.3,1017.0,964.0,63.0,27.6
2022-10-06/11:56:44,21.3,1017.0,964.0,64.0,28.3
2022-10-06/11:56:45,21.3,1017.0,964.0,64.0,28.3
2022-10-06/11:56:46,21.3,1017.0,964.0,62.0,28.3
2022-10-06/11:56:47,21.3,1017.0,964.0,62.0,28.3
2022-10-06/11:56:48,21.3,1017.0,964.0,62.0,28.3
2022-10-06/11:56:49,21.3,1017.0,964.0,62.0,28.3
2022-10-06/11:56:50,21.3,1017.0,964.0,56.0,28.3
2022-10-06/11:56:51,21.3,1017.0,964.0,56.0,28.3
2022-10-06/11:56:52,21.4,1017.0,966.0,58.0,28.3
2022-10-06/11:56:53,21.4,1017.0,966.0,58.0,28.3
2022-10-06/11:56:54,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:56:56,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:56:57,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:56:58,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:56:59,21.4,1017.0,966.0,61.0,28.3
2022-10-06/11:57:00,21.4,1017.0,966.0,61.0,28.3
2022-10-06/11:57:01,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:57:02,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:57:03,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:57:04,21.4,1017.0,966.0,62.0,28.3
2022-10-06/11:57:05,21.4,1017.0,969.0,59.0,28.3
2022-10-06/11:57:06,21.4,1017.0,969.0,59.0,28.3
2022-10-06/11:57:08,21.4,1017.0,969.0,55.0,28.3
2022-10-06/11:57:09,21.4,1017.0,969.0,55.0,28.3
2022-10-06/11:57:10,21.4,1017.0,969.0,61.0,28.3
2022-10-06/11:57:11,21.4,1017.0,969.0,61.0,28.7
2022-10-06/11:57:12,21.4,1017.0,969.0,61.0,30.4
2022-10-06/11:57:13,21.4,1017.0,969.0,61.0,30.9
2022-10-06/11:57:14,21.4,1017.0,969.0,60.0,31.6
2022-10-06/11:57:15,21.4,1017.0,969.0,60.0,31.7
2022-10-06/11:57:16,21.4,1017.0,969.0,62.0,32.1
2022-10-06/11:57:17,21.4,1017.0,969.0,62.0,37.8
2022-10-06/11:57:18,21.4,1017.0,969.0,63.0,45.2
2022-10-06/11:57:20,21.4,1017.0,969.0,63.0,52.4
2022-10-06/11:57:21,21.4,1017.0,973.0,50.0,55.4
2022-10-06/11:57:22,21.4,1017.0,973.0,50.0,56.6
2022-10-06/11:57:23,21.4,1017.0,973.0,60.0,60.7
2022-10-06/11:57:24,21.4,1017.0,973.0,60.0,70.6
2022-10-06/11:57:25,21.4,1017.0,973.0,62.0,75.0
2022-10-06/11:57:26,21.4,1017.0,973.0,62.0,77.0
2022-10-06/11:57:27,21.4,1017.0,973.0,61.0,76.9
2022-10-06/11:57:28,21.4,1017.0,973.0,61.0,79.1
2022-10-06/11:57:29,21.4,1017.0,973.0,62.0,79.4
2022-10-06/11:57:31,21.4,1017.0,973.0,62.0,79.2
2022-10-06/11:57:32,21.4,1017.0,973.0,61.0,78.4
2022-10-06/11:57:33,21.4,1017.0,973.0,61.0,85.30001
2022-10-06/11:57:34,21.4,1017.0,973.0,65.0,107.7
2022-10-06/11:57:35,21.4,1017.0,973.0,65.0,122.9
2022-10-06/11:57:36,21.5,1017.0,977.0,62.0,112.2
2022-10-06/11:57:37,21.5,1017.0,977.0,62.0,137.7
2022-10-06/11:57:38,21.5,1017.0,977.0,66.0,182.9
2022-10-06/11:57:39,21.5,1017.0,977.0,66.0,190.5
2022-10-06/11:57:40,21.5,1017.0,977.0,61.0,191.0
2022-10-06/11:57:41,21.5,1017.0,977.0,61.0,198.3
2022-10-06/11:57:43,21.5,1017.0,977.0,59.0,191.8
2022-10-06/11:57:44,21.5,1017.0,977.0,59.0,173.3
2022-10-06/11:57:45,21.5,1017.0,977.0,61.0,171.9
2022-10-06/11:57:46,21.5,1017.0,977.0,61.0,167.2
2022-10-06/11:57:47,21.5,1017.0,977.0,60.0,157.4
2022-10-06/11:57:48,21.5,1017.0,977.0,60.0,166.5
2022-10-06/11:57:49,21.5,1017.0,977.0,60.0,168.4
2022-10-06/11:57:50,21.5,1017.0,977.0,60.0,165.3
2022-10-06/11:57:51,21.6,1017.0,983.0,50.0,167.3
2022-10-06/11:57:52,21.6,1017.0,983.0,50.0,171.8
2022-10-06/11:57:54,21.6,1017.0,983.0,56.0,172.9
2022-10-06/11:57:55,21.6,1017.0,983.0,56.0,166.8
2022-10-06/11:57:56,21.6,1017.0,983.0,62.0,169.6
2022-10-06/11:57:57,21.6,1017.0,983.0,62.0,171.0
2022-10-06/11:57:58,21.6,1017.0,983.0,61.0,171.1
2022-10-06/11:57:59,21.6,1017.0,983.0,61.0,170.6
2022-10-06/11:58:00,21.6,1017.0,983.0,61.0,171.5
2022-10-06/11:58:01,21.6,1017.0,983.0,61.0,171.7
2022-10-06/11:58:02,21.6,1017.0,983.0,61.0,171.7
2022-10-06/11:58:03,21.6,1017.0,983.0,61.0,171.7
2022-10-06/11:58:04,21.6,1017.0,983.0,62.0,171.7
2022-10-06/11:58:06,21.6,1017.0,983.0,62.0,171.7
2022-10-06/11:58:07,21.6,1017.0,1005.0,48.0,171.7
2022-10-06/11:58:08,21.6,1017.0,1005.0,48.0,171.7
2022-10-06/11:58:09,21.6,1017.0,1005.0,63.0,171.7
2022-10-06/11:58:14,21.6,1017.0,1005.0,63.0,171.8
