time,tempce,luftdruck,co2,laut,hell
2022-02-22/17:05:25,23.8,993.0,1651.0,69.0,14.1
2022-02-22/17:05:26,23.8,993.0,1651.0,69.0,11.0
2022-02-22/17:05:27,23.8,993.0,1651.0,64.0,9.6
2022-02-22/17:05:28,22,1000,0,0,400
2022-02-22/17:05:31,22,1000,0,0,400
2022-02-22/17:05:34,22,1000,0,0,400
2022-02-22/17:05:37,22,1000,0,0,400
2022-02-22/17:05:40,22,1000,0,0,400
2022-02-22/17:05:43,22,1000,0,0,400
2022-02-22/17:05:46,22,1000,0,0,400
2022-02-22/17:05:49,22,1000,0,0,400
2022-02-22/17:05:52,22,1000,0,0,400
2022-02-22/17:05:55,22,1000,0,0,400
2022-02-22/17:05:58,22,1000,0,0,400
2022-02-22/17:06:01,22,1000,0,0,400
2022-02-22/17:06:04,22,1000,0,0,400
2022-02-22/17:06:07,22,1000,0,0,400
2022-02-22/17:06:10,22,1000,0,0,400
2022-02-22/17:06:13,22,1000,0,0,400
2022-02-22/17:06:16,22,1000,0,0,400
2022-02-22/17:06:19,22,1000,0,0,400
2022-02-22/17:06:22,22,1000,0,0,400
2022-02-22/17:06:26,22,1000,0,0,400
2022-02-22/17:06:29,22,1000,0,0,400
2022-02-22/17:06:32,22,1000,0,0,400
2022-02-22/17:06:35,22,1000,0,0,400
2022-02-22/17:06:38,22,1000,0,0,400
2022-02-22/17:06:41,22,1000,0,0,400
2022-02-22/17:06:44,22,1000,0,0,400
2022-02-22/17:06:47,22,1000,0,0,400
2022-02-22/17:06:50,22,1000,0,0,400
2022-02-22/17:06:53,22,1000,0,0,400
2022-02-22/17:06:56,22,1000,0,0,400
2022-02-22/17:06:59,22,1000,0,0,400
2022-02-22/17:07:02,22,1000,0,0,400
2022-02-22/17:07:05,22,1000,0,0,400
2022-02-22/17:07:08,22,1000,0,0,400
