time,tempce,luftdruck,co2,laut,hell
2022-02-22/18:19:26,24.0,992.0,2086.0,65.0,3.3
2022-02-22/18:19:28,24.0,992.0,2086.0,65.0,3.3
2022-02-22/18:19:29,24.0,992.0,2086.0,66.0,3.3
2022-02-22/18:19:30,24.0,992.0,2086.0,66.0,3.7
2022-02-22/18:19:31,24.0,992.0,2086.0,66.0,4.2
2022-02-22/18:19:32,24.0,992.0,2086.0,66.0,4.2
2022-02-22/18:19:33,24.0,992.0,2086.0,63.0,4.2
2022-02-22/18:19:34,24.0,992.0,2086.0,63.0,3.8
2022-02-22/18:19:35,24.0,992.0,2086.0,66.0,3.8
2022-02-22/18:19:36,24.0,992.0,2086.0,66.0,3.7
2022-02-22/18:19:37,24.0,992.0,2086.0,66.0,3.3
2022-02-22/18:19:38,24.0,992.0,2086.0,66.0,3.3
2022-02-22/18:19:40,24.0,992.0,2081.0,56.0,3.3
2022-02-22/18:19:41,24.0,992.0,2081.0,56.0,3.3
2022-02-22/18:19:42,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:43,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:44,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:45,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:46,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:47,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:48,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:49,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:50,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:52,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:53,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:54,24.0,992.0,2081.0,66.0,3.3
2022-02-22/18:19:55,24.0,992.0,2082.0,57.0,4.2
2022-02-22/18:19:56,24.0,992.0,2082.0,57.0,3.5
2022-02-22/18:19:57,24.0,992.0,2082.0,67.0,3.5
2022-02-22/18:19:58,24.0,992.0,2082.0,67.0,3.4
2022-02-22/18:19:59,24.0,992.0,2082.0,64.0,3.3
2022-02-22/18:20:00,24.0,992.0,2082.0,64.0,3.4
2022-02-22/18:20:01,24.0,992.0,2082.0,66.0,3.2
2022-02-22/18:20:02,24.0,992.0,2082.0,66.0,3.3
2022-02-22/18:20:04,24.0,992.0,2082.0,66.0,3.3
2022-02-22/18:20:05,24.0,992.0,2082.0,66.0,3.0
2022-02-22/18:20:06,24.0,992.0,2082.0,66.0,2.6
2022-02-22/18:20:07,24.0,992.0,2082.0,66.0,2.9
2022-02-22/18:20:08,24.0,992.0,2082.0,66.0,2.8
2022-02-22/18:20:09,24.0,992.0,2082.0,66.0,2.5
2022-02-22/18:20:10,24.0,992.0,2079.0,56.0,3.3
2022-02-22/18:20:11,24.0,992.0,2079.0,56.0,4.2
2022-02-22/18:20:12,24.0,992.0,2079.0,66.0,4.0
2022-02-22/18:20:13,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:14,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:15,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:17,24.0,992.0,2079.0,66.0,4.1
2022-02-22/18:20:18,24.0,992.0,2079.0,66.0,4.1
2022-02-22/18:20:19,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:20,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:21,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:22,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:23,24.0,992.0,2079.0,66.0,3.3
2022-02-22/18:20:24,24.0,992.0,2079.0,66.0,4.0
2022-02-22/18:20:25,24.0,992.0,2064.0,59.0,4.2
2022-02-22/18:20:26,24.0,992.0,2064.0,59.0,4.2
2022-02-22/18:20:27,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:29,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:30,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:31,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:32,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:33,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:34,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:35,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:36,24.0,992.0,2064.0,66.0,4.3
2022-02-22/18:20:37,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:38,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:39,24.0,992.0,2064.0,66.0,4.2
2022-02-22/18:20:41,24.0,992.0,2061.0,57.0,3.6
2022-02-22/18:20:42,24.0,992.0,2061.0,57.0,3.3
2022-02-22/18:20:43,24.0,992.0,2061.0,66.0,3.9
2022-02-22/18:20:44,24.0,992.0,2061.0,66.0,4.2
2022-02-22/18:20:45,24.0,992.0,2061.0,66.0,4.2
2022-02-22/18:20:46,24.0,992.0,2061.0,66.0,4.2
2022-02-22/18:20:47,24.0,992.0,2061.0,66.0,4.2
2022-02-22/18:20:48,24.0,992.0,2061.0,66.0,4.2
2022-02-22/18:20:49,24.0,992.0,2061.0,66.0,3.3
2022-02-22/18:20:50,24.0,992.0,2061.0,66.0,2.6
2022-02-22/18:20:51,24.0,992.0,2061.0,66.0,3.3
2022-02-22/18:20:53,24.0,992.0,2061.0,66.0,3.3
2022-02-22/18:20:54,24.0,992.0,2061.0,62.0,3.3
2022-02-22/18:20:55,24.0,992.0,2061.0,62.0,3.3
2022-02-22/18:20:56,24.0,992.0,2052.0,61.0,3.3
2022-02-22/18:20:57,24.0,992.0,2052.0,61.0,3.3
2022-02-22/18:20:58,24.0,992.0,2052.0,66.0,3.3
2022-02-22/18:20:59,24.0,992.0,2052.0,66.0,3.3
2022-02-22/18:21:00,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:01,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:02,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:03,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:05,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:06,24.0,992.0,2052.0,66.0,4.3
2022-02-22/18:21:07,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:08,24.0,992.0,2052.0,66.0,4.2
2022-02-22/18:21:09,24.0,992.0,2054.0,62.0,4.2
2022-02-22/18:21:10,24.0,992.0,2054.0,62.0,3.6
2022-02-22/18:21:11,24.0,992.0,2054.0,60.0,3.6
2022-02-22/18:21:12,24.0,992.0,2054.0,60.0,4.2
2022-02-22/18:21:13,24.0,992.0,2054.0,66.0,3.9
2022-02-22/18:21:14,24.0,992.0,2054.0,66.0,3.1
2022-02-22/18:21:15,24.0,992.0,2054.0,66.0,3.0
2022-02-22/18:21:17,24.0,992.0,2054.0,66.0,3.2
2022-02-22/18:21:18,24.0,992.0,2054.0,66.0,3.9
2022-02-22/18:21:19,24.0,992.0,2054.0,66.0,4.1
2022-02-22/18:21:20,24.0,992.0,2054.0,66.0,3.9
2022-02-22/18:21:21,24.0,992.0,2054.0,66.0,4.2
2022-02-22/18:21:22,24.0,992.0,2054.0,66.0,4.2
2022-02-22/18:21:23,24.0,992.0,2054.0,66.0,4.2
2022-02-22/18:21:24,24.0,992.0,2060.0,58.0,4.2
2022-02-22/18:21:25,24.0,992.0,2060.0,58.0,4.2
2022-02-22/18:21:26,24.0,992.0,2060.0,65.0,4.2
2022-02-22/18:21:27,24.0,992.0,2060.0,65.0,4.2
2022-02-22/18:21:29,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:30,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:31,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:32,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:33,24.0,992.0,2060.0,64.0,4.2
2022-02-22/18:21:34,24.0,992.0,2060.0,64.0,4.2
2022-02-22/18:21:35,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:36,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:37,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:38,24.0,992.0,2060.0,66.0,4.2
2022-02-22/18:21:39,24.0,992.0,2061.0,59.0,4.2
2022-02-22/18:21:41,24.0,992.0,2061.0,59.0,4.2
2022-02-22/18:21:42,24.0,992.0,2061.0,64.0,4.2
2022-02-22/18:21:43,24.0,992.0,2061.0,64.0,4.2
2022-02-22/18:21:44,24.0,992.0,2061.0,64.0,4.8
2022-02-22/18:21:45,24.0,992.0,2061.0,64.0,4.8
2022-02-22/18:21:46,24.0,992.0,2061.0,66.0,7.1
2022-02-22/18:21:47,24.0,992.0,2061.0,66.0,5.0
2022-02-22/18:21:48,24.0,992.0,2061.0,64.0,5.0
2022-02-22/18:21:49,24.0,992.0,2061.0,64.0,5.0
2022-02-22/18:21:50,24.0,992.0,2061.0,66.0,5.0
2022-02-22/18:21:51,24.0,992.0,2061.0,66.0,4.5
2022-02-22/18:21:53,24.0,992.0,2061.0,64.0,4.3
2022-02-22/18:21:54,24.0,992.0,2061.0,64.0,4.2
2022-02-22/18:21:55,24.0,992.0,2072.0,54.0,4.3
2022-02-22/18:21:56,24.0,992.0,2072.0,54.0,4.6
2022-02-22/18:21:57,24.0,992.0,2072.0,66.0,4.3
2022-02-22/18:21:58,24.0,992.0,2072.0,66.0,4.2
2022-02-22/18:21:59,24.0,992.0,2072.0,66.0,4.2
2022-02-22/18:22:00,24.0,992.0,2072.0,66.0,4.3
2022-02-22/18:22:01,24.0,992.0,2072.0,64.0,5.0
2022-02-22/18:22:02,24.0,992.0,2072.0,64.0,5.0
2022-02-22/18:22:03,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:04,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:06,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:07,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:08,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:09,24.0,992.0,2072.0,66.0,5.0
2022-02-22/18:22:10,24.0,992.0,2082.0,56.0,5.0
2022-02-22/18:22:11,24.0,992.0,2082.0,56.0,5.0
2022-02-22/18:22:12,24.0,992.0,2082.0,66.0,4.2
