time,tempce,luftdruck,co2,laut,hell
2022-02-23/16:00:23,23.4,1002.0,1719.0,65.0,70.8
2022-02-23/16:00:25,23.4,1002.0,1719.0,65.0,70.8
2022-02-23/16:00:26,23.4,1002.0,1719.0,65.0,70.8
2022-02-23/16:00:27,23.4,1002.0,1719.0,65.0,70.8
2022-02-23/16:00:28,23.4,1002.0,1719.0,65.0,70.8
2022-02-23/16:00:29,23.4,1002.0,1719.0,66.0,70.1
2022-02-23/16:00:30,23.4,1002.0,1719.0,66.0,70.2
2022-02-23/16:00:31,23.4,1002.0,1719.0,65.0,70.5
2022-02-23/16:00:32,23.4,1002.0,1719.0,65.0,70.7
2022-02-23/16:00:33,23.4,1002.0,1726.0,56.0,70.8
2022-02-23/16:00:34,23.4,1002.0,1726.0,56.0,70.1
2022-02-23/16:00:36,23.4,1002.0,1726.0,65.0,70.6
2022-02-23/16:00:37,23.4,1002.0,1726.0,65.0,70.8
2022-02-23/16:00:38,23.4,1002.0,1726.0,65.0,69.1
2022-02-23/16:00:39,23.4,1002.0,1726.0,65.0,68.6
2022-02-23/16:00:40,23.4,1002.0,1726.0,66.0,69.4
2022-02-23/16:00:41,23.4,1002.0,1726.0,66.0,69.8
2022-02-23/16:00:42,23.4,1002.0,1726.0,63.0,68.7
2022-02-23/16:00:43,23.4,1002.0,1726.0,63.0,69.2
2022-02-23/16:00:44,23.4,1002.0,1726.0,57.0,82.1
2022-02-23/16:00:45,23.4,1002.0,1726.0,57.0,231.6
2022-02-23/16:00:46,23.4,1002.0,1726.0,64.0,238.2
2022-02-23/16:00:48,23.4,1002.0,1726.0,64.0,191.9
2022-02-23/16:00:49,23.4,1002.0,1729.0,52.0,240.3
2022-02-23/16:00:50,23.4,1002.0,1729.0,52.0,239.9
2022-02-23/16:00:51,23.4,1002.0,1729.0,62.0,240.3
2022-02-23/16:00:52,23.4,1002.0,1729.0,62.0,240.2
2022-02-23/16:00:53,23.4,1002.0,1729.0,64.0,240.8
2022-02-23/16:00:54,23.4,1002.0,1729.0,64.0,240.2
2022-02-23/16:00:55,23.4,1002.0,1729.0,65.0,240.2
2022-02-23/16:00:56,23.4,1002.0,1729.0,65.0,240.6
2022-02-23/16:00:57,23.4,1002.0,1729.0,62.0,240.3
2022-02-23/16:00:59,23.4,1002.0,1729.0,62.0,240.9
2022-02-23/16:01:00,23.4,1002.0,1729.0,65.0,241.7
2022-02-23/16:01:01,23.4,1002.0,1729.0,65.0,241.8
2022-02-23/16:01:02,23.4,1002.0,1729.0,63.0,242.5
2022-02-23/16:01:03,23.4,1002.0,1729.0,63.0,242.7
2022-02-23/16:01:04,23.4,1002.0,1736.0,57.0,242.7
2022-02-23/16:01:05,23.4,1002.0,1736.0,57.0,243.3
2022-02-23/16:01:06,23.4,1002.0,1736.0,66.0,243.2
2022-02-23/16:01:07,23.4,1002.0,1736.0,66.0,243.3
2022-02-23/16:01:08,23.4,1002.0,1736.0,65.0,243.3
2022-02-23/16:01:09,23.4,1002.0,1736.0,65.0,243.3
2022-02-23/16:01:11,23.4,1002.0,1736.0,65.0,243.3
2022-02-23/16:01:12,23.4,1002.0,1736.0,65.0,243.3
2022-02-23/16:01:13,23.4,1002.0,1736.0,65.0,120.7
2022-02-23/16:01:14,23.4,1002.0,1736.0,65.0,129.5
2022-02-23/16:01:15,23.4,1002.0,1736.0,58.0,242.9
2022-02-23/16:01:16,23.4,1002.0,1736.0,58.0,242.7
2022-02-23/16:01:17,23.4,1002.0,1732.0,60.0,242.9
2022-02-23/16:01:18,23.4,1002.0,1732.0,60.0,243.3
2022-02-23/16:01:19,23.4,1002.0,1732.0,59.0,243.3
2022-02-23/16:01:20,23.4,1002.0,1732.0,59.0,243.4
2022-02-23/16:01:22,23.4,1002.0,1732.0,65.0,243.6
2022-02-23/16:01:23,23.4,1002.0,1732.0,65.0,244.2
2022-02-23/16:01:24,23.4,1002.0,1732.0,65.0,244.2
2022-02-23/16:01:25,23.4,1002.0,1732.0,65.0,244.2
2022-02-23/16:01:26,23.4,1002.0,1732.0,65.0,244.0
2022-02-23/16:01:27,23.4,1002.0,1732.0,65.0,243.3
2022-02-23/16:01:28,23.4,1002.0,1732.0,65.0,243.3
2022-02-23/16:01:29,23.4,1002.0,1732.0,65.0,243.1
2022-02-23/16:01:30,23.4,1002.0,1732.0,65.0,242.0
2022-02-23/16:01:31,23.4,1002.0,1732.0,65.0,241.6
2022-02-23/16:01:32,23.4,1002.0,1732.0,58.0,240.8
2022-02-23/16:01:34,23.4,1002.0,1732.0,58.0,240.7
2022-02-23/16:01:35,23.4,1002.0,1732.0,62.0,240.2
2022-02-23/16:01:36,23.4,1002.0,1732.0,62.0,240.0
2022-02-23/16:01:37,23.4,1002.0,1732.0,65.0,240.0
2022-02-23/16:01:38,23.4,1002.0,1732.0,65.0,240.0
2022-02-23/16:01:39,23.4,1002.0,1732.0,65.0,240.0
2022-02-23/16:01:40,23.4,1002.0,1732.0,65.0,240.0
2022-02-23/16:01:41,23.4,1002.0,1732.0,66.0,239.7
2022-02-23/16:01:42,23.4,1002.0,1732.0,66.0,239.6
2022-02-23/16:01:43,23.4,1002.0,1732.0,65.0,239.4
2022-02-23/16:01:44,23.4,1002.0,1732.0,65.0,239.3
2022-02-23/16:01:46,23.4,1002.0,1732.0,65.0,239.8
2022-02-23/16:01:47,23.4,1002.0,1732.0,65.0,239.6
2022-02-23/16:01:48,23.4,1002.0,1738.0,55.0,239.5
2022-02-23/16:01:49,23.4,1002.0,1738.0,55.0,239.2
2022-02-23/16:01:50,23.4,1002.0,1738.0,65.0,239.2
2022-02-23/16:01:51,23.4,1002.0,1738.0,65.0,239.3
2022-02-23/16:01:52,23.4,1002.0,1738.0,65.0,239.2
2022-02-23/16:01:53,23.4,1002.0,1738.0,65.0,239.2
2022-02-23/16:01:54,23.4,1002.0,1738.0,65.0,239.5
2022-02-23/16:01:55,23.4,1002.0,1738.0,65.0,239.4
2022-02-23/16:01:57,23.4,1002.0,1738.0,65.0,239.2
2022-02-23/16:01:58,23.4,1002.0,1738.0,65.0,239.2
2022-02-23/16:01:59,23.4,1002.0,1738.0,66.0,239.2
2022-02-23/16:02:00,23.4,1002.0,1738.0,66.0,239.0
2022-02-23/16:02:01,23.4,1002.0,1738.0,65.0,239.0
2022-02-23/16:02:02,23.4,1002.0,1738.0,65.0,238.8
2022-02-23/16:02:03,23.4,1002.0,1746.0,55.0,238.5
2022-02-23/16:02:04,23.4,1002.0,1746.0,55.0,239.2
2022-02-23/16:02:05,23.4,1002.0,1746.0,65.0,239.7
2022-02-23/16:02:06,23.4,1002.0,1746.0,65.0,239.5
2022-02-23/16:02:07,23.4,1002.0,1746.0,65.0,240.0
2022-02-23/16:02:09,23.4,1002.0,1746.0,65.0,240.0
2022-02-23/16:02:10,23.4,1002.0,1746.0,65.0,240.0
2022-02-23/16:02:11,23.4,1002.0,1746.0,65.0,239.9
2022-02-23/16:02:12,23.4,1002.0,1746.0,65.0,239.6
2022-02-23/16:02:13,23.4,1002.0,1746.0,65.0,239.2
2022-02-23/16:02:14,23.4,1002.0,1746.0,65.0,239.9
2022-02-23/16:02:15,23.4,1002.0,1746.0,65.0,239.5
2022-02-23/16:02:16,23.4,1002.0,1746.0,65.0,239.2
2022-02-23/16:02:17,23.4,1002.0,1746.0,65.0,239.2
2022-02-23/16:02:18,23.4,1002.0,1745.0,54.0,239.0
2022-02-23/16:02:20,23.4,1002.0,1745.0,54.0,238.6
2022-02-23/16:02:21,23.4,1002.0,1745.0,65.0,239.0
