time,tempce,luftfeucht,co2,laut,hell
2022-01-09/14:07:05,23.6,976.7,1528.0,21.84,64.7
2022-01-09/14:07:06,23.6,976.7,1528.0,21.84,64.7
2022-01-09/14:07:08,23.58,976.7,1522.0,20.616,64.7
2022-01-09/14:07:09,23.58,976.7,1522.0,20.616,64.8
2022-01-09/14:07:10,23.58,976.7,1522.0,20.616,65.0
2022-01-09/14:07:11,23.58,976.7,1522.0,20.616,66.7
2022-01-09/14:07:12,23.58,976.7,1522.0,20.616,67.2
2022-01-09/14:07:13,23.58,976.7,1522.0,21.288,66.6
2022-01-09/14:07:15,23.58,976.7,1522.0,21.288,67.0
2022-01-09/14:07:16,23.58,976.7,1522.0,21.288,66.3
2022-01-09/14:07:17,23.58,976.7,1522.0,21.288,61.8
2022-01-09/14:07:18,23.58,976.7,1522.0,21.288,64.8
2022-01-09/14:07:19,23.6,976.7,1522.0,22.584,65.2
2022-01-09/14:07:20,23.6,976.7,1522.0,22.584,67.5
2022-01-09/14:07:22,23.6,976.7,1522.0,22.584,67.2
2022-01-09/14:07:23,23.6,976.7,1522.0,22.584,68.29999
2022-01-09/14:07:24,23.6,976.7,1522.0,22.584,69.3
2022-01-09/14:07:25,23.6,976.7,1522.0,20.976,69.3
2022-01-09/14:07:26,23.6,976.7,1522.0,20.976,65.70001
2022-01-09/14:07:28,23.6,976.7,1522.0,20.976,65.70001
2022-01-09/14:07:29,23.6,976.7,1522.0,20.976,65.3
2022-01-09/14:07:30,23.6,976.7,1522.0,20.976,61.7
2022-01-09/14:07:31,23.6,976.7,1522.0,21.336,62.8
2022-01-09/14:07:32,23.6,976.7,1522.0,21.336,65.5
2022-01-09/14:07:33,23.6,976.7,1522.0,21.336,64.20001
2022-01-09/14:07:35,23.6,976.7,1522.0,21.336,67.39999
2022-01-09/14:07:36,23.6,976.7,1522.0,21.336,66.6
2022-01-09/14:07:37,23.58,976.7,1528.0,20.952,68.4
2022-01-09/14:07:38,23.58,976.7,1528.0,20.952,68.29999
2022-01-09/14:07:39,23.58,976.7,1528.0,20.952,66.7
2022-01-09/14:07:41,23.58,976.7,1528.0,20.952,66.9
2022-01-09/14:07:42,23.58,976.7,1528.0,20.952,67.6
2022-01-09/14:07:43,23.58,976.7,1528.0,21.312,68.4
2022-01-09/14:07:44,23.58,976.7,1528.0,21.312,67.2
2022-01-09/14:07:45,23.58,976.7,1528.0,21.312,67.9
2022-01-09/14:07:46,23.58,976.7,1528.0,21.312,67.8
2022-01-09/14:07:48,23.58,976.7,1528.0,21.312,67.5
2022-01-09/14:07:49,23.58,976.7,1528.0,21.432,67.5
2022-01-09/14:07:50,23.58,976.7,1528.0,21.432,67.5
2022-01-09/14:07:51,23.58,976.7,1528.0,21.432,67.5
2022-01-09/14:07:52,23.58,976.7,1528.0,21.432,68.4
2022-01-09/14:07:53,23.58,976.7,1528.0,21.432,68.4
2022-01-09/14:07:55,23.59,976.7,1525.0,21.144,68.0
2022-01-09/14:07:56,23.59,976.7,1525.0,21.144,68.10001
2022-01-09/14:07:57,23.59,976.7,1525.0,21.144,68.2
2022-01-09/14:07:58,23.59,976.7,1525.0,21.144,67.5
2022-01-09/14:07:59,23.59,976.7,1525.0,21.144,67.5
2022-01-09/14:08:01,23.59,976.7,1525.0,21.096,67.8
2022-01-09/14:08:02,23.59,976.7,1525.0,21.096,68.4
2022-01-09/14:08:03,23.59,976.7,1525.0,21.096,68.4
2022-01-09/14:08:04,23.59,976.7,1525.0,21.096,68.20001
2022-01-09/14:08:05,23.59,976.7,1525.0,21.096,68.4
2022-01-09/14:08:06,23.58,976.7,1530.0,21.432,68.9
2022-01-09/14:08:08,23.58,976.7,1530.0,21.432,68.4
2022-01-09/14:08:09,23.58,976.7,1530.0,21.432,68.4
2022-01-09/14:08:10,23.58,976.7,1530.0,21.432,68.4
2022-01-09/14:08:11,23.58,976.7,1530.0,21.432,68.4
2022-01-09/14:08:12,23.58,976.7,1530.0,21.504,71.09999
2022-01-09/14:08:13,23.58,976.7,1530.0,21.504,71.09999
2022-01-09/14:08:15,23.58,976.7,1530.0,21.504,71.09999
2022-01-09/14:08:16,23.58,976.7,1530.0,21.504,65.9
2022-01-09/14:08:17,23.58,976.7,1530.0,21.504,67.2
2022-01-09/14:08:18,23.58,976.7,1530.0,20.832,69.3
2022-01-09/14:08:19,23.58,976.7,1530.0,20.832,67.0
2022-01-09/14:08:21,23.58,976.7,1530.0,20.832,69.8
2022-01-09/14:08:22,23.58,976.7,1530.0,20.832,71.2
2022-01-09/14:08:23,23.58,976.7,1530.0,20.832,69.3
2022-01-09/14:08:24,23.6,976.7,1537.0,21.312,66.1
2022-01-09/14:08:25,23.6,976.7,1537.0,21.312,67.7
2022-01-09/14:08:26,23.6,976.7,1537.0,21.312,67.8
2022-01-09/14:08:28,23.6,976.7,1537.0,21.312,65.0
2022-01-09/14:08:29,23.6,976.7,1537.0,21.312,70.2
2022-01-09/14:08:30,23.6,976.7,1537.0,21.912,70.2
2022-01-09/14:08:31,23.6,976.7,1537.0,21.912,70.10001
2022-01-09/14:08:32,23.6,976.7,1537.0,21.912,70.0
2022-01-09/14:08:34,23.6,976.7,1537.0,21.912,71.09999
2022-01-09/14:08:35,23.6,976.7,1537.0,21.912,70.4
2022-01-09/14:08:36,23.59,976.7,1547.0,20.976,70.2
2022-01-09/14:08:37,23.59,976.7,1547.0,20.976,72.0
2022-01-09/14:08:38,23.59,976.7,1547.0,20.976,72.9
2022-01-09/14:08:39,23.59,976.7,1547.0,20.976,72.7
2022-01-09/14:08:41,23.59,976.7,1547.0,20.976,71.6
2022-01-09/14:08:42,23.59,976.7,1547.0,21.144,72.2
2022-01-09/14:08:43,23.59,976.7,1547.0,21.144,72.9
